Date,Rule,Collection,Type,Description,Reference,Detection,Hash,Link VT,Hashtag
08/02/2020 02:54,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,57 / 73,8ead6b499a989406c86181cfcae9427836f5e3947269504f3078c4145336fa84,https://www.virustotal.com/gui/file/8ead6b499a989406c86181cfcae9427836f5e3947269504f3078c4145336fa84,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
08/02/2020 02:49,Sig_APT_StringSet_3,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,56 / 72,143776b408576c05ec2c66a224b3353bc3d7362230bbe0e001b2df29d02fcfe0,https://www.virustotal.com/gui/file/143776b408576c05ec2c66a224b3353bc3d7362230bbe0e001b2df29d02fcfe0,#sig #apt #aptmalware #sig_apt_stringset_3
08/02/2020 02:46,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,64 / 73,2facae0316bb398d1895af1248d21cb3e88f83da4b8c0eeaef4f837d1bc98799,https://www.virustotal.com/gui/file/2facae0316bb398d1895af1248d21cb3e88f83da4b8c0eeaef4f837d1bc98799,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
08/02/2020 02:42,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,62 / 72,89d6ac7ae889de784d02a48e2bcfb73bb04d69269fdb864088802c43939c00b8,https://www.virustotal.com/gui/file/89d6ac7ae889de784d02a48e2bcfb73bb04d69269fdb864088802c43939c00b8,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
08/02/2020 02:27,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,52 / 73,efcbe56ffa44cc5b3ff1ebe7eaa59634b431e50f39f5b88757bdaa2be111a260,https://www.virustotal.com/gui/file/efcbe56ffa44cc5b3ff1ebe7eaa59634b431e50f39f5b88757bdaa2be111a260,#sig #apt #aptmalware #sig_apt_stringset_4
08/02/2020 02:21,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,45 / 71,414ec18529bffae2a7cb0383769936058576d591f2ef97f7d6d29b2644e3c8eb,https://www.virustotal.com/gui/file/414ec18529bffae2a7cb0383769936058576d591f2ef97f7d6d29b2644e3c8eb,#sig #apt #aptmalware #sig_apt_stringset_7
08/02/2020 02:00,APT_NK_BabyShark_PCRat_Apr19_1,APT Malware,Valhalla Rule Feed Only,Detects BabyShark PCRat,https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/,63 / 71,2f244e874c86f20b007063d1c95cd38d6154665e9baff63c15ba02899fd99a59,https://www.virustotal.com/gui/file/2f244e874c86f20b007063d1c95cd38d6154665e9baff63c15ba02899fd99a59,#apt #babyshark #pcrat #aptmalware #apt_nk_babyshark_pcrat_apr19_1
08/02/2020 01:43,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,f‚vr-72,777d4a7d6fb2b855cc534130ef07f116f5d76d942055a8fd9550d660d5097ef9,https://www.virustotal.com/gui/file/777d4a7d6fb2b855cc534130ef07f116f5d76d942055a8fd9550d660d5097ef9,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:43,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,mars-72,f9db35ca79c9962c6c5a79ea2909462d1eea5ef187b40d363bd39eca4dfbc752,https://www.virustotal.com/gui/file/f9db35ca79c9962c6c5a79ea2909462d1eea5ef187b40d363bd39eca4dfbc752,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:43,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,janv-72,ff78f64140ae4d8ab2dbffa2d4702c3780b6110fedc4f58c6b39b5004b178b8e,https://www.virustotal.com/gui/file/ff78f64140ae4d8ab2dbffa2d4702c3780b6110fedc4f58c6b39b5004b178b8e,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:43,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,juil-69,d12bf4c84b501b93b846331da9695fdc2896f348f4df9ab8820f42734078d986,https://www.virustotal.com/gui/file/d12bf4c84b501b93b846331da9695fdc2896f348f4df9ab8820f42734078d986,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:42,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,f‚vr-71,e15e585725d4b21547f318dcece41fe3105c8cf509e5bf93b150b1e4748c8244,https://www.virustotal.com/gui/file/e15e585725d4b21547f318dcece41fe3105c8cf509e5bf93b150b1e4748c8244,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:42,APT_MAL_ME_OfficeDoc_Macro_Jun19_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects malicious Office document droppers used by Middle Eastern threat groups,-,0 / 61,44d9afe2b838d0e883fb5c47839781cc11d8ce478248688df56b867e205474c2,https://www.virustotal.com/gui/file/44d9afe2b838d0e883fb5c47839781cc11d8ce478248688df56b867e205474c2,#apt #macro #middleeasternthreatgroups #apt_mal_me_officedoc_macro_jun19_1
08/02/2020 01:42,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,f‚vr-72,d3601ad0df97675825b544498bd6c2521ea0627335492af02814928aba55667d,https://www.virustotal.com/gui/file/d3601ad0df97675825b544498bd6c2521ea0627335492af02814928aba55667d,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:41,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,janv-72,fcb11bd76b4a689a57ac20a3c80f1728eed7ec38b3099b2a49e8e604643636e2,https://www.virustotal.com/gui/file/fcb11bd76b4a689a57ac20a3c80f1728eed7ec38b3099b2a49e8e604643636e2,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:41,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,13 / 72,8e9e12643494b95eb41f214e77ba48f67dcb7d7a5f7e5c2792abd946c9b3e7ea,https://www.virustotal.com/gui/file/8e9e12643494b95eb41f214e77ba48f67dcb7d7a5f7e5c2792abd946c9b3e7ea,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:41,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,f‚vr-71,800d6dc46c5bdbdebf6fbd6a750d538534690bf460614ca69deee04b02c50c26,https://www.virustotal.com/gui/file/800d6dc46c5bdbdebf6fbd6a750d538534690bf460614ca69deee04b02c50c26,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:41,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,mars-71,ee39ae66e68a1c01fa11eaf65aa82635e15c807c1e3612018fc0772059ea31a2,https://www.virustotal.com/gui/file/ee39ae66e68a1c01fa11eaf65aa82635e15c807c1e3612018fc0772059ea31a2,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:41,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,14 / 72,f72c27da3b85d61296aa1abb23a6316ef6ee3c0db256c37e9c22a6f56d057f83,https://www.virustotal.com/gui/file/f72c27da3b85d61296aa1abb23a6316ef6ee3c0db256c37e9c22a6f56d057f83,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:40,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,janv-72,5aae821a351bf5e474ff1280213e0c30777f1edb5a261d38dd137fa74a8b38da,https://www.virustotal.com/gui/file/5aae821a351bf5e474ff1280213e0c30777f1edb5a261d38dd137fa74a8b38da,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:39,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,oct-71,b7b2a4ceddba8fab91417077a85de6dfc2fd7e7a4e8a2b6d447592e3b0382d2a,https://www.virustotal.com/gui/file/b7b2a4ceddba8fab91417077a85de6dfc2fd7e7a4e8a2b6d447592e3b0382d2a,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:39,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,f‚vr-72,011748ff8415990761372cac005e0e06d8e60f46d9efa875a382bda2280ad1ee,https://www.virustotal.com/gui/file/011748ff8415990761372cac005e0e06d8e60f46d9efa875a382bda2280ad1ee,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:39,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,f‚vr-71,7045349ca18d422118cda271fd24860f1c9130d59dad4fa42fe5dfd7a35c90cb,https://www.virustotal.com/gui/file/7045349ca18d422118cda271fd24860f1c9130d59dad4fa42fe5dfd7a35c90cb,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:39,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,janv-72,fcec33a27c95dd11feaf1e8ae1e939d661289cace99de43dac46464efb05ace4,https://www.virustotal.com/gui/file/fcec33a27c95dd11feaf1e8ae1e939d661289cace99de43dac46464efb05ace4,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:39,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,f‚vr-71,e7456328aa7385973f43fd89fb336f9c100bbc9ea98cab9ccb9dc526662694f7,https://www.virustotal.com/gui/file/e7456328aa7385973f43fd89fb336f9c100bbc9ea98cab9ccb9dc526662694f7,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:39,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,janv-72,de744bfc8094520bba5fcbbfdb04c91677d841029e0a04c90aab2f9b56a46ebc,https://www.virustotal.com/gui/file/de744bfc8094520bba5fcbbfdb04c91677d841029e0a04c90aab2f9b56a46ebc,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:38,APT_APT41_RevokedCert_Aug19_1,Chinese Threat Groups,Community,Detects revoked certificates used by APT41 group,https://www.fireeye.com/blog/threat-research/2019/08/apt41-dual-espionage-and-cyber-crime-operation.html,avr-72,68d1c5dc3df4c044eeb5955ecfd6585b400b0913ea02251d8295ef82d12ebdd7,https://www.virustotal.com/gui/file/68d1c5dc3df4c044eeb5955ecfd6585b400b0913ea02251d8295ef82d12ebdd7,#apt #apt41 #revokedcert #chinesethreatgroups #apt_apt41_revokedcert_aug19_1
08/02/2020 01:28,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,57 / 69,5d5ad7c52bd8bbedc3863dff1c1defdae0667e4438cbc20082efd647d5ab2440,https://www.virustotal.com/gui/file/5d5ad7c52bd8bbedc3863dff1c1defdae0667e4438cbc20082efd647d5ab2440,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
08/02/2020 01:21,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,55 / 69,f2a3efab31a365024c70d274bb7ec9e3744901a4cefd629973188fa8d915b46d,https://www.virustotal.com/gui/file/f2a3efab31a365024c70d274bb7ec9e3744901a4cefd629973188fa8d915b46d,#sig #apt #aptmalware #sig_apt_stringset_4
08/02/2020 01:19,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,54 / 71,b579c48415414b2a24f47188f17a6073c558624722efbd010bf23233f475076d,https://www.virustotal.com/gui/file/b579c48415414b2a24f47188f17a6073c558624722efbd010bf23233f475076d,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
08/02/2020 01:19,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,69 / 73,78194ad338dc8e343dbae5c3bed6facd8d43868a65628336675f292e3edadbde,https://www.virustotal.com/gui/file/78194ad338dc8e343dbae5c3bed6facd8d43868a65628336675f292e3edadbde,#sig #apt #aptmalware #sig_apt_stringset_2
08/02/2020 01:02,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,66 / 71,6ef779f92fa38ae55ff1d94f4dcfaabd54b171d4355fa578b33241c974bfac3d,https://www.virustotal.com/gui/file/6ef779f92fa38ae55ff1d94f4dcfaabd54b171d4355fa578b33241c974bfac3d,#sig #apt #aptmalware #sig_apt_stringset_2
08/02/2020 00:54,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,65 / 72,ec9b1ea19eb8859105aa520fbc9124455ea766dc077147d40843f3874924e1e7,https://www.virustotal.com/gui/file/ec9b1ea19eb8859105aa520fbc9124455ea766dc077147d40843f3874924e1e7,#sig #apt #aptmalware #sig_apt_stringset_2
08/02/2020 00:51,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,68 / 72,65c69f12d0f8eefeb44d7d25ac3c885bcc63786fc97e500dc042340f25111b9f,https://www.virustotal.com/gui/file/65c69f12d0f8eefeb44d7d25ac3c885bcc63786fc97e500dc042340f25111b9f,#sig #apt #aptmalware #sig_apt_stringset_2
08/02/2020 00:33,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,66 / 72,5951da724807d0fd04e2a71948eb3037e6e51678df78917bcc4bdfb5fbeed291,https://www.virustotal.com/gui/file/5951da724807d0fd04e2a71948eb3037e6e51678df78917bcc4bdfb5fbeed291,#sig #apt #aptmalware #sig_apt_stringset_2
08/02/2020 00:33,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,69 / 73,d33989e0e194178f781cd325a7009022155ae029f56e687efd83c11b370c8e14,https://www.virustotal.com/gui/file/d33989e0e194178f781cd325a7009022155ae029f56e687efd83c11b370c8e14,#sig #apt #aptmalware #sig_apt_stringset_2
08/02/2020 00:32,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,68 / 72,38dfbf7537953af63824ebad25e91cd73e7354a08b4ffd2d41d604a6c1cb535e,https://www.virustotal.com/gui/file/38dfbf7537953af63824ebad25e91cd73e7354a08b4ffd2d41d604a6c1cb535e,#sig #apt #aptmalware #sig_apt_stringset_2
08/02/2020 00:27,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,48 / 70,b6bd19d1ba25b19f1e08dddcd63fce5f6177e71b3c52bd0104830544d8b8d285,https://www.virustotal.com/gui/file/b6bd19d1ba25b19f1e08dddcd63fce5f6177e71b3c52bd0104830544d8b8d285,#sig #apt #aptmalware #sig_apt_stringset_4
08/02/2020 00:27,APT_Malware_Mar19_1,APT Malware,Valhalla Rule Feed Only,Detects backdoor mentioned in ClearSky report in March 2019,https://twitter.com/ClearskySec/status/1110941178231484417,29 / 71,b1c9918989c5366d648ba572770cd533c503379ba3dea8ded540775e8781a47b,https://www.virustotal.com/gui/file/b1c9918989c5366d648ba572770cd533c503379ba3dea8ded540775e8781a47b,#apt #aptmalware #apt_malware_mar19_1
08/02/2020 00:23,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,63 / 72,79d3753fe8422d5718324cee05c5b405c6eff198c95554b44d2a322915494c00,https://www.virustotal.com/gui/file/79d3753fe8422d5718324cee05c5b405c6eff198c95554b44d2a322915494c00,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
08/02/2020 00:15,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,53 / 72,fb9f1371bbadc562971eb2d82cd83a268f178330022cd49422ac6a20e31eef30,https://www.virustotal.com/gui/file/fb9f1371bbadc562971eb2d82cd83a268f178330022cd49422ac6a20e31eef30,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
08/02/2020 00:12,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,55 / 73,14437ee8adad5142f8009a78a40e362bbf39e5087e59d4cf48754da3ae888783,https://www.virustotal.com/gui/file/14437ee8adad5142f8009a78a40e362bbf39e5087e59d4cf48754da3ae888783,#sig #apt #aptmalware #sig_apt_stringset_2
08/02/2020 00:07,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,35 / 72,2247fff63533fca9bae68a08f517a21524f8f2df67c0622fbc407b272c64d541,https://www.virustotal.com/gui/file/2247fff63533fca9bae68a08f517a21524f8f2df67c0622fbc407b272c64d541,#sig #apt #aptmalware #sig_apt_stringset_7
08/02/2020 00:00,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,53 / 72,89a50bd514625b3da7f6517bf0ceb491e41aea337bffad54ae03995d46b9b7d1,https://www.virustotal.com/gui/file/89a50bd514625b3da7f6517bf0ceb491e41aea337bffad54ae03995d46b9b7d1,#sig #apt #aptmalware #sig_apt_stringset_2
07/02/2020 23:51,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,65 / 67,6a1e794c33020eac7ed23e33f1a3a0b0d6972798c61b56663ce3f9baa66feb5e,https://www.virustotal.com/gui/file/6a1e794c33020eac7ed23e33f1a3a0b0d6972798c61b56663ce3f9baa66feb5e,#sig #apt #aptmalware #sig_apt_stringset_2
07/02/2020 23:46,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,58 / 72,dbaab065eae16e33acc75b51d50ead79b140003a2d3b0ed689d0ec6dc8dcdc8e,https://www.virustotal.com/gui/file/dbaab065eae16e33acc75b51d50ead79b140003a2d3b0ed689d0ec6dc8dcdc8e,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
07/02/2020 23:44,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,56 / 72,5af5a9cd0c9638bfaad86b7208acf987b539b711a748aad0da6acd044614aa02,https://www.virustotal.com/gui/file/5af5a9cd0c9638bfaad86b7208acf987b539b711a748aad0da6acd044614aa02,#sig #apt #aptmalware #sig_apt_stringset_2
07/02/2020 23:35,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,67 / 72,a30959b60d6f742271c5ef10fc64541a78c82ea168463fe13a7c575e30e8b338,https://www.virustotal.com/gui/file/a30959b60d6f742271c5ef10fc64541a78c82ea168463fe13a7c575e30e8b338,#sig #apt #rats #aptmalware #sig_apt_rats_1
07/02/2020 23:31,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,18 / 71,46afe1c7cbc342250f6253b1da6b90dbf4ba0fc61308aa39e19325f584041c05,https://www.virustotal.com/gui/file/46afe1c7cbc342250f6253b1da6b90dbf4ba0fc61308aa39e19325f584041c05,#sig #apt #aptmalware #sig_apt_stringset_7
07/02/2020 23:17,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,55 / 73,9915678c78615727ab008b2609ba36458d5456ec80197528e267adf951fae35a,https://www.virustotal.com/gui/file/9915678c78615727ab008b2609ba36458d5456ec80197528e267adf951fae35a,#sig #apt #aptmalware #sig_apt_stringset_4
07/02/2020 23:16,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,69 / 72,ad056fe5f10f7ba8dffc8b3ac53938a8b0672b1dae110a62eb8197ba22569a24,https://www.virustotal.com/gui/file/ad056fe5f10f7ba8dffc8b3ac53938a8b0672b1dae110a62eb8197ba22569a24,#sig #apt #aptmalware #sig_apt_stringset_2
07/02/2020 23:13,APT_NK_MAL_Malware_Unknown_Nov19_1,North Korean Threat Groups,-,-,-,35 / 73,9fb43ae8ebb819cd5ca429d06f5408082b8fae5e8548041511a0a86fef0d6f18,https://www.virustotal.com/gui/file/9fb43ae8ebb819cd5ca429d06f5408082b8fae5e8548041511a0a86fef0d6f18,#apt #unknown #northkoreanthreatgroups #apt_nk_mal_malware_unknown_nov19_1
07/02/2020 23:11,APT_Sofacy_XAgent_Jan19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Sofacy XAgent,-,45 / 71,0494c91a035e5d0c1c46824579c70087a4c91b77ca520ee93ba179b5363fbdda,https://www.virustotal.com/gui/file/0494c91a035e5d0c1c46824579c70087a4c91b77ca520ee93ba179b5363fbdda,#apt #sofacy #russianthreatgroups #apt_sofacy_xagent_jan19_1
07/02/2020 23:06,Sig_APT_Hacktools_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,60 / 72,780ba9802e8d9fea38480d78a79b3f35da53951c9a5bc4431925df0381f0050b,https://www.virustotal.com/gui/file/780ba9802e8d9fea38480d78a79b3f35da53951c9a5bc4431925df0381f0050b,#sig #apt #hacktools #aptmalware #sig_apt_hacktools_1
07/02/2020 23:02,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,48 / 73,48258f21d997c850f68fe4015ab790ed2c3d9eed0d660242a87f40746de7ccb5,https://www.virustotal.com/gui/file/48258f21d997c850f68fe4015ab790ed2c3d9eed0d660242a87f40746de7ccb5,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
07/02/2020 22:53,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,54 / 70,00386e79da2cf0390ea822814e209ef15f66dae230db6a8d008415ca1f637526,https://www.virustotal.com/gui/file/00386e79da2cf0390ea822814e209ef15f66dae230db6a8d008415ca1f637526,#sig #apt #aptmalware #sig_apt_stringset_4
07/02/2020 22:51,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,68 / 72,093b52155543e9ab140730cb93ecd55bf7614cf631e8b6eac5eacadb9865bab6,https://www.virustotal.com/gui/file/093b52155543e9ab140730cb93ecd55bf7614cf631e8b6eac5eacadb9865bab6,#sig #apt #rats #aptmalware #sig_apt_rats_1
07/02/2020 22:48,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,50 / 71,9547d6927b39e2bed09c3a4c1d429bdd3ca7bfec7bf3d21668781d01f2efaa30,https://www.virustotal.com/gui/file/9547d6927b39e2bed09c3a4c1d429bdd3ca7bfec7bf3d21668781d01f2efaa30,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
07/02/2020 22:44,APT_NK_MAL_Malware_Unknown_Nov19_1,North Korean Threat Groups,-,-,-,18 / 73,ede6298ffda28d7cc3d01224958bf9563edcef88c7766f27e96ab3ed75a5b19f,https://www.virustotal.com/gui/file/ede6298ffda28d7cc3d01224958bf9563edcef88c7766f27e96ab3ed75a5b19f,#apt #unknown #northkoreanthreatgroups #apt_nk_mal_malware_unknown_nov19_1
07/02/2020 22:43,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,55 / 70,9067a1f8411c11ff6763c0b80a254581162ae027c73a27bcbf6c8d3a7e732025,https://www.virustotal.com/gui/file/9067a1f8411c11ff6763c0b80a254581162ae027c73a27bcbf6c8d3a7e732025,#sig #apt #aptmalware #sig_apt_stringset_4
